"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000144034.16",8.74840508509875,-0.666091233299361,0.679145626761029,-0.980778211701183,0.326702125071585,0.999946159858965,"TPRKB"
"ENSG00000144048.10",9.09638784665957,0.216699616965742,0.657799075428309,0.329431318863809,0.741829698653442,0.999946159858965,"DUSP11"
"ENSG00000124356.16",55.9016626060294,-0.0764911646403891,0.269361245579015,-0.283972419551167,0.776431516937764,0.999946159858965,"STAMBP"
"ENSG00000286244.1",5.75697880867154,0.533649142890552,0.811262094311897,0.657801155301342,0.510665911938806,0.999946159858965,"AC073046.3"
"ENSG00000114956.20",25.6200048699702,-0.102228890653867,0.404501650880319,-0.252727993646962,0.80047841414485,0.999946159858965,"DGUOK"
"ENSG00000237883.2",1016.04503425826,-0.0723252195913748,0.090484410518268,-0.79931138609532,0.424109878312895,0.999946159858965,"DGUOK-AS1"
"ENSG00000235499.1",4.01966338498801,-0.0235735793937238,1.05187693301645,-0.0224109671519483,0.982120132027593,0.999946159858965,"AC073046.1"
"ENSG00000187605.15",104.055935185173,-0.0629386068836902,0.199501904893914,-0.315478726467089,0.752398200826955,0.999946159858965,"TET3"
"ENSG00000257800.1",5.46517198978925,0.0386101836312139,0.879244864148967,0.0439128907151311,0.96497383990888,0.999946159858965,"FNBP1P1"
"ENSG00000217702.3",341.510097813299,-0.0161181327545306,0.132102444797863,-0.12201237289131,0.90288921933518,0.999946159858965,"AC073263.1"
"ENSG00000163170.12",8.88446332728271,-0.280475149363623,0.68173111748239,-0.411416087913676,0.680767459233781,0.999946159858965,"BOLA3"
"ENSG00000225439.3",7.30041811456253,0.232600858892154,0.740052765387022,0.314303073741657,0.753290863924528,0.999946159858965,"BOLA3-AS1"
"ENSG00000114978.18",74.7674041379543,-0.0165717527826231,0.276606037896809,-0.0599110305350796,0.952226494580945,0.999946159858965,"MOB1A"
"ENSG00000065911.12",88.6267807588677,-0.0525066195386315,0.213283418495541,-0.246182379807126,0.805541054774312,0.999946159858965,"MTHFD2"
"ENSG00000264324.1",1419.48315039053,0.0147419393689056,0.0872423454874266,0.168976880281494,0.865814826742648,0.999946159858965,"AC006030.1"
"ENSG00000188687.17",170.371031596511,0.105206532159854,0.179456238793225,0.586251739517821,0.55770635708222,0.999946159858965,"SLC4A5"
"ENSG00000234632.1",1.52318638564603,-2.94963910208237,1.92776173861611,-1.53008488704617,0.125995718577138,0.999946159858965,"NECAP1P2"
"ENSG00000204843.12",238.686836843868,-0.0119113501049421,0.144124437732427,-0.0826462901944224,0.934132792897555,0.999946159858965,"DCTN1"
"ENSG00000237737.6",152.944606303609,-0.0484354463799091,0.173609823258811,-0.278990240706042,0.780252314320975,0.999946159858965,"DCTN1-AS1"
"ENSG00000159239.13",0.672787018431878,0.00429173050658624,2.65801678688961,0.00161463634381647,0.998711707149732,0.999946159858965,"AC005041.1"
"ENSG00000284308.1",4.32417081380426,-0.0350170736280503,0.920580286928287,-0.0380380441828624,0.969657349093622,0.999946159858965,"C2orf81"
"ENSG00000286623.1",256.422080282625,0.137713936417918,0.13844085867661,0.994749221684692,0.319858248394416,0.999946159858965,"AC005041.4"
"ENSG00000233155.1",12.0286689362872,0.725503150636745,0.570074047558245,1.27264721792588,0.203143255221423,0.999946159858965,"HMGA1P8"
"ENSG00000005448.17",66.8720667072175,0.33942407944128,0.24838213482204,1.36653982656389,0.171769589298164,0.999946159858965,"WDR54"
"ENSG00000114993.17",25.3047500986221,0.518724497040378,0.393865909814563,1.31700785499461,0.187835991603321,0.999946159858965,"RTKN"
"ENSG00000239779.7",9.40729091531365,-0.61143053589018,0.651444454976855,-0.938576621873163,0.34794816034514,0.999946159858965,"WBP1"
"ENSG00000115275.14",47.1332959735231,-0.440555333581007,0.302952385494006,-1.45420651784147,0.145889058502389,0.999946159858965,"MOGS"
"ENSG00000286883.1",1129.12370699594,-0.0570914844523582,0.107633856211051,-0.530423107209052,0.595818608463948,0.999946159858965,"AC005041.5"
"ENSG00000135637.14",102.687124585326,-0.00652357414663886,0.207112382299068,-0.0314977505170062,0.974872586083742,0.999946159858965,"CCDC142"
"ENSG00000115282.21",29.4441717694023,0.290725280224206,0.382737676933065,0.759594097330138,0.447497248510687,0.999946159858965,"TTC31"
"ENSG00000179528.16",45.6528680477716,0.107390428676355,0.296000602859344,0.362804763365248,0.716750733338969,0.999946159858965,"LBX2"
"ENSG00000257702.3",1.76045367553568,0.169584780278057,1.62691012107781,0.104237338056333,0.916981003866654,0.999946159858965,"LBX2-AS1"
"ENSG00000115289.14",22.5208087343101,0.391250121636346,0.459786438224831,0.850938803560423,0.394803348117123,0.999946159858965,"PCGF1"
"ENSG00000115297.11",220.017177736519,0.0803805758158275,0.154142428535201,0.521469504403659,0.602039744124294,0.999946159858965,"TLX2"
"ENSG00000144045.14",1354.68000556968,0.0395781716355993,0.0937473111881234,0.42217927249324,0.672894169523721,0.999946159858965,"DQX1"
"ENSG00000115307.17",128.862016071771,0.280170439517756,0.182961382771411,1.53130914990841,0.125693005248734,0.999946159858965,"AUP1"
"ENSG00000115317.11",436.493327798759,-0.0385980711470937,0.129914813561773,-0.297102925285274,0.766387931101693,0.999946159858965,"HTRA2"
"ENSG00000115318.12",726.32345579008,-0.0121723365366264,0.105794145480864,-0.115056806605884,0.908400095801262,0.999946159858965,"LOXL3"
"ENSG00000115325.13",71.6517849420662,-0.170430056987511,0.243467352995883,-0.700011951870991,0.483919840439913,0.999946159858965,"DOK1"
"ENSG00000159374.17",3.4514521758525,0.0805687471672317,1.02941736916168,0.0782663568546971,0.937616178685043,0.999946159858965,"M1AP"
"ENSG00000135622.13",18.1385866097715,-0.26709630442863,0.474046117369796,-0.563439493842058,0.573135650470078,0.999946159858965,"SEMA4F"
"ENSG00000272711.1",7.55900891140237,-0.710034220114005,0.755202812604349,-0.940190116169485,0.347120050710902,0.999946159858965,"AC019069.1"
"ENSG00000159399.10",192.298362035718,-0.246062396392689,0.163007594486018,-1.50951492271604,0.131167244696933,0.999946159858965,"HK2"
"ENSG00000204792.2",169.569100519207,0.0827683360923133,0.193590453524336,0.427543479471773,0.668983523351801,0.999946159858965,"LINC01291"
"ENSG00000115350.12",11.4107138561185,0.433288001934231,0.612584222767766,0.707311722748193,0.479372782138283,0.999946159858965,"POLE4"
"ENSG00000115353.11",1.0071861989922,-2.26294415242278,2.05545803949541,-1.10094397887991,0.27092103971174,0.999946159858965,"TACR1"
"ENSG00000115364.14",155.342000995633,0.196366754369857,0.182370998828713,1.07674331791256,0.281594954296959,0.999946159858965,"MRPL19"
"ENSG00000226247.1",0.985097012224255,-0.0928689904654638,2.13656404793487,-0.0434665137023287,0.965329657480112,0.999946159858965,"SUPT4H1P1"
"ENSG00000005436.14",453.503560930956,0.0495359426658771,0.137198522329401,0.361053033406188,0.718059802237711,0.999946159858965,"GCFC2"
"ENSG00000271452.1",139.35676150497,-0.121097114350495,0.186397059487594,-0.64967287940803,0.515903545892904,0.999946159858965,"AC005034.6"
"ENSG00000270462.1",1.63059072442585,0.518028954244905,1.6186525902385,0.320037145320094,0.74894017230028,0.999946159858965,"AC005034.3"
"ENSG00000286045.1",29.8753987403068,0.355534737835647,0.390731519066842,0.909920803637104,0.362864277556356,0.999946159858965,"AC005034.7"
"ENSG00000066032.18",45.6859724020795,-0.154976564893856,0.328021045373815,-0.472459212844847,0.636599048115568,0.999946159858965,"CTNNA2"
"ENSG00000162951.11",1.30438694634926,2.6535342116069,2.00426396335616,1.32394448042838,0.185521484174756,0.999946159858965,"LRRTM1"
"ENSG00000237031.7",115.9426802002,0.0539976439646352,0.199969960000059,0.270028778145574,0.78713811393381,0.999946159858965,"AC008067.1"
"ENSG00000163541.12",35.0147379350233,-0.106434936402223,0.357792538749644,-0.297476679570162,0.766102609600749,0.999946159858965,"SUCLG1"
"ENSG00000235847.2",2.66156438604213,-0.406686281257727,1.25141570769936,-0.324980962565503,0.74519548002353,0.999946159858965,"LDHAP7"
"ENSG00000186854.11",468.691386072318,-0.208813567833617,0.296440628350041,-0.704402662333609,0.481182048484917,0.999946159858965,"TRABD2A"
"ENSG00000034510.6",1090.75548616853,0.046196210520908,0.0957399891950614,0.482517398521819,0.629438441857499,0.999946159858965,"TMSB10"
"ENSG00000287625.1",21.574078506142,-0.401124613317052,0.439998386303273,-0.911650191918142,0.361952891531668,0.999946159858965,"AC022210.2"
"ENSG00000176407.18",49.9992588946548,-0.232935186214508,0.280646387187146,-0.829995313850869,0.406541433158292,0.999946159858965,"KCMF1"
"ENSG00000152284.5",12.6205492254493,-0.0335017792934666,0.575836226180531,-0.0581793533826116,0.953605766474665,0.999946159858965,"TCF7L1"
"ENSG00000246575.2",5.98203249106756,-0.0485193357599981,0.852895287409741,-0.0568877990958916,0.954634573484834,0.999946159858965,"AC093162.3"
"ENSG00000152291.14",173.556791781859,-0.165937554330853,0.177230065450051,-0.936283321396273,0.349127333151586,0.999946159858965,"TGOLN2"
"ENSG00000042445.14",25.7819369532643,-0.200529300346049,0.416095701127886,-0.481930718828591,0.629855163143087,0.999946159858965,"RETSAT"
"ENSG00000115459.18",72.6752268299711,-0.0416117637451784,0.259052687536677,-0.160630503936721,0.872384428196406,0.999946159858965,"ELMOD3"
"ENSG00000273196.1",3.61019200277623,-0.875604450304138,1.04359958532894,-0.839023378902691,0.401456190462138,0.999946159858965,"AC062037.3"
"ENSG00000286532.1",6.82638035130477,-0.388525697402071,0.75291506018771,-0.516028590668923,0.605834440766035,0.999946159858965,"PARTICL"
"ENSG00000168906.13",137.174874260678,-0.03313869471751,0.185940443516555,-0.178222091390029,0.858548561033238,0.999946159858965,"MAT2A"
"ENSG00000115486.12",2129.64710828487,0.0193419700262649,0.0796967973046759,0.242694445453332,0.808242110719158,0.999946159858965,"GGCX"
"ENSG00000118640.11",1.67034880666243,-0.0371426672390049,1.47709805795103,-0.0251457017623648,0.97993874695837,0.999946159858965,"VAMP8"
"ENSG00000168894.10",21.0760600158963,0.316564227647161,0.425818893394272,0.743424569830088,0.45722467354336,0.999946159858965,"RNF181"
"ENSG00000168890.14",17.7951080234266,0.439465998925517,0.556372262671319,0.789877620454158,0.429599242361935,0.999946159858965,"TMEM150A"
"ENSG00000168883.20",134.024277555394,0.0465086930487423,0.204340743991035,0.227603620014141,0.819954405449954,0.999946159858965,"USP39"
"ENSG00000168887.11",36.0262777529346,0.203595946449354,0.3345509791475,0.608564790239608,0.542812948613901,0.999946159858965,"C2orf68"
"ENSG00000168878.19",3.34196462356832,-2.00988852887948,1.35234238725617,-1.48622756176225,0.137218939603631,0.999946159858965,"SFTPB"
"ENSG00000168874.13",7.46471965074946,-0.231066299643813,0.720235417267469,-0.320820517991832,0.748346409541979,0.999946159858965,"ATOH8"
"ENSG00000115525.18",15.185484434968,-0.68882856624712,0.508862257573641,-1.35366409277747,0.175843568797236,0.999946159858965,"ST3GAL5"
"ENSG00000068654.16",161.50223901066,-0.13007346089598,0.170727106862435,-0.761879371626603,0.446132002792925,0.999946159858965,"POLR1A"
"ENSG00000132300.19",54.6080235668413,-0.183092259664087,0.277150738932131,-0.660623386282663,0.508853867465621,0.999946159858965,"PTCD3"
"ENSG00000132305.20",158.340091266373,0.224284806060153,0.174815763895261,1.28297815404411,0.19949972981374,0.999946159858965,"IMMT"
"ENSG00000132313.15",22.7272154850296,0.245525670380415,0.419614499855431,0.585121988074783,0.558465695071394,0.999946159858965,"MRPL35"
"ENSG00000068615.19",8.86801536719237,0.0436190318142935,0.733206353041938,0.0594907990544901,0.952561193789684,0.999946159858965,"REEP1"
"ENSG00000115548.17",36.8534537696788,0.17874004740542,0.355014799615761,0.503472102004968,0.614632389836832,0.999946159858965,"KDM3A"
"ENSG00000115561.16",27.0410466977941,-0.265234243147153,0.386867210696552,-0.685595046087262,0.492968506321301,0.999946159858965,"CHMP3"
"ENSG00000249884.8",1.76331774509873,0.168527029749471,1.53738389671069,0.109619354092392,0.912711260813561,0.999946159858965,"RNF103-CHMP3"
"ENSG00000228363.2",657.335669614121,0.0291327366210545,0.0989226210313313,0.29450024996636,0.768375672433531,0.999946159858965,"AC015971.1"
"ENSG00000239305.7",8.12360959436732,0.397213259299379,0.780208324893138,0.509111793127539,0.610673865980467,0.999946159858965,"RNF103"
"ENSG00000153561.13",42.5636587708307,-0.285042345290984,0.359895937089723,-0.792013234703236,0.428352959324662,0.999946159858965,"RMND5A"
"ENSG00000153563.15",5.85755030386536,-1.55877223547387,0.861756277155377,-1.80883188993913,0.070477124341483,0.999946159858965,"CD8A"
"ENSG00000172116.23",0.813412037863448,1.83756954391566,2.31583570884626,0.79348009744229,0.427498160469806,0.999946159858965,"CD8B"
"ENSG00000285793.1",2.36155273839316,-0.420057916652262,1.42314519923032,-0.295161672104465,0.767870379536891,0.999946159858965,"AC125232.1"
"ENSG00000287763.1",2.01095150332511,-0.49538559182984,1.4244871329395,-0.347764174469997,0.728017296844508,0.999946159858965,"AC068279.2"
"ENSG00000284879.1",1.50894552919258,0.990875136732097,1.75327138025343,0.565157880230081,0.571966382643823,0.999946159858965,"AC133644.2"
"ENSG00000125551.19",2.17316903770822,0.170323504599731,1.50096800534025,0.113475772963676,0.909653369377598,0.999946159858965,"PLGLB2"
"ENSG00000185304.15",6.40678427578198,-0.422407417992261,0.797467630665473,-0.529685973134445,0.596329674861546,0.999946159858965,"RGPD2"
"ENSG00000172086.9",31.1338666434237,-0.226799564987924,0.355386243864791,-0.638177669798077,0.523358031437682,0.999946159858965,"KRCC1"
"ENSG00000225420.1",503.971450537931,0.194874503872319,0.115396601604794,1.68873693992928,0.0912698532213301,0.999946159858965,"AC104134.1"
"ENSG00000172071.14",22.0230051719096,0.796415908523398,0.461913901741761,1.72416527305265,0.084678011296863,0.999946159858965,"EIF2AK3"
"ENSG00000234028.3",2.33831770183289,0.824473918066951,1.29572828774426,0.636301550151598,0.524579894783237,0.999946159858965,"EIF2AK3-DT"
"ENSG00000153574.9",25.0135694191113,-0.524694656741472,0.395438496133623,-1.32686792477627,0.184552376342999,0.999946159858965,"RPIA"
"ENSG00000283427.1",1.00933508895351,-0.0228969422600006,2.12057292450186,-0.0107975264587419,0.991384987743167,0.999946159858965,"AC006453.5"
"ENSG00000278131.1",1.99228321121645,-1.06429418488472,1.40833076826261,-0.75571322367521,0.44982115393395,0.999946159858965,"AC116050.1"
"ENSG00000143429.10",1.31164895381877,-0.0594473460005691,1.71115735803913,-0.0347410164946442,0.972286254220964,0.999946159858965,"LSP1P4"
"ENSG00000144029.12",55.9637971401791,-0.157755226990203,0.286732849762715,-0.550181910167437,0.58219460987065,0.999946159858965,"MRPS5"
"ENSG00000144026.12",8.63621226551141,0.660984672913709,0.684097344440422,0.966214352804397,0.333936932340731,0.999946159858965,"ZNF514"
"ENSG00000275111.5",22.870781698444,-0.482420593673335,0.457418851127768,-1.0546583125814,0.291581624038182,0.999946159858965,"ZNF2"
"ENSG00000233757.6",4.65767549058606,-0.246790838329581,1.0641779876348,-0.231907482768074,0.816609872545444,0.999946159858965,"AC092835.1"
"ENSG00000115042.10",4.50428964234871,-0.588431271304359,0.971386065632841,-0.605764579215995,0.544671093735719,0.999946159858965,"FAHD2A"
"ENSG00000248821.1",6.51121207070334,-1.3663167363989,0.849132472258904,-1.60907370879853,0.107600225327687,0.999946159858965,"AC009238.3"
"ENSG00000272913.1",1.27216457098884,0.649877323923511,1.94464473223327,0.334188200626846,0.738237547206731,0.999946159858965,"AC009237.14"
"ENSG00000229689.3",17.6376739597545,-1.18455361002325,0.48974430145933,-2.41871851595525,0.0155752875558545,0.999946159858965,"AC009237.3"
"ENSG00000236431.1",4.50305288535747,0.737013951650039,0.948221577114055,0.777259207592772,0.437005856786082,0.999946159858965,"AC009237.8"
"ENSG00000232931.6",5.97262632851438,1.54878452436721,0.878532486124372,1.76292231514356,0.0779135928183688,0.999946159858965,"LINC00342"
"ENSG00000174501.14",2.32129193133296,-0.893449018448959,1.32001469347758,-0.676847782728212,0.498502537544905,0.999946159858965,"ANKRD36C"
"ENSG00000231584.8",5.29881623124372,-0.803801513905216,0.895840988206397,-0.897259139163237,0.369580654650781,0.999946159858965,"FAHD2CP"
"ENSG00000186281.12",63.7926344369126,0.0636593650283511,0.253741122212441,0.250883122425277,0.801904473538307,0.999946159858965,"GPAT2"
"ENSG00000158050.5",2.35067259052317,0.00610410336047471,1.49907136485438,0.00407192312760084,0.996751084381853,0.999946159858965,"DUSP2"
"ENSG00000084090.13",139.571345003225,-0.21273957446766,0.179804248305148,-1.18317323685598,0.236740497394265,0.999946159858965,"STARD7"
"ENSG00000204685.7",353.080085502644,-0.156595847375375,0.14300356372698,-1.09504856588291,0.273495360244203,0.999946159858965,"STARD7-AS1"
"ENSG00000135956.9",59.8306626403764,0.56170524316075,0.262526117834237,2.13961661336652,0.0323857628893189,0.999946159858965,"TMEM127"
"ENSG00000144021.3",82.3517126313254,0.079504372233902,0.228495348715121,0.347947442610855,0.727879654702204,0.999946159858965,"CIAO1"
"ENSG00000144028.15",621.185890103956,0.0928392508673877,0.126985417303854,0.731101671660764,0.464717053334416,0.999946159858965,"SNRNP200"
"ENSG00000198885.9",17.3427833247732,0.7198196601038,0.477204340791223,1.50840970748571,0.131449700037531,0.999946159858965,"ITPRIPL1"
"ENSG00000121152.10",72.5551860688269,-0.0206437655958218,0.249349941114709,-0.082790336759394,0.934018252898127,0.999946159858965,"NCAPH"
"ENSG00000196843.17",10.8581112449662,0.859265378121744,0.599632674759015,1.43298625023573,0.151861766758067,0.999946159858965,"ARID5A"
"ENSG00000114982.19",62.8315685002916,-0.0858195172361811,0.2532992236366,-0.338806870404401,0.734755225250272,0.999946159858965,"KANSL3"
"ENSG00000249715.12",7.94653838109399,-0.783286133668855,0.694840215293927,-1.12728957885305,0.259620067002648,0.999946159858965,"FER1L5"
"ENSG00000114988.11",10.1097535543865,-0.870356373889727,0.627955990304594,-1.38601492354194,0.165742346600583,0.999946159858965,"LMAN2L"
"ENSG00000158158.12",34.0125905562528,-0.532467050759886,0.352639744615622,-1.50994622384461,0.131057146576112,0.999946159858965,"CNNM4"
"ENSG00000168763.16",217.57364892105,0.0586766583316218,0.152202972225379,0.38551585079912,0.699855265081005,0.999946159858965,"CNNM3"
"ENSG00000163126.15",246.526009986931,-0.204499706167625,0.148931255247175,-1.37311476914786,0.169716670347883,0.999946159858965,"ANKRD23"
"ENSG00000213337.9",17.9794241880145,-0.18716870215394,0.505665308988976,-0.370143450275764,0.711275608917459,0.999946159858965,"ANKRD39"
"ENSG00000168758.11",49.9821010783669,0.234894776546372,0.284644339222585,0.825222019829772,0.40924555423093,0.999946159858965,"SEMA4C"
"ENSG00000188383.8",4.94972058567026,0.354493794781858,0.900528195987401,0.393650966578749,0.693838747210961,0.999946159858965,"GPAT2P2"
"ENSG00000144199.12",2.51451975220112,-1.01067044051927,1.28871319647687,-0.784247762250186,0.432894744534589,0.999946159858965,"FAHD2B"
"ENSG00000135976.20",3.40473891615439,-0.2305607803416,1.14146860839857,-0.201986089363479,0.839927599129044,0.999946159858965,"ANKRD36"
"ENSG00000278766.2",2.33843683993384,0.841130236876762,1.40055243119109,0.600570330781139,0.548126204051426,0.999946159858965,"AC092683.2"
"ENSG00000196912.12",2.24625422188476,1.23390529702305,1.4688061121293,0.840073639967549,0.400867098779664,0.999946159858965,"ANKRD36B"
"ENSG00000135940.7",114.180249104078,0.0998094879821878,0.207807269042112,0.480298347802075,0.631015263528272,0.999946159858965,"COX5B"
"ENSG00000115073.8",19.3397064157466,-0.216686456553556,0.45517988536416,-0.476045764588652,0.63404177437929,0.999946159858965,"ACTR1B"
"ENSG00000228486.10",2.49203408439661,-1.49276349961302,1.31803832887375,-1.13256455970333,0.257397158607589,0.999946159858965,"C2orf92"
"ENSG00000075568.17",58.1298388513978,-0.149915217266833,0.295266332317721,-0.507728788751699,0.61164355603383,0.999946159858965,"TMEM131"
"ENSG00000040933.16",55.3902307250499,0.00551254212061229,0.275359274497095,0.0200194532422421,0.984027854231551,0.999946159858965,"INPP4A"
"ENSG00000183513.9",15.1092961515262,0.264807581269383,0.502077732105797,0.527423473171646,0.59789954645141,0.999946159858965,"COA5"
"ENSG00000115446.11",8.67033306587087,0.649715473829845,0.722042146286687,0.899830400719954,0.368210513315353,0.999946159858965,"UNC50"
"ENSG00000071073.13",4.48969832977394,-1.04674530184251,0.933019814315657,-1.12188968099275,0.261909348678569,0.999946159858965,"MGAT4A"
"ENSG00000196872.12",2.12913552894186,-1.24225850017781,1.40932219709392,-0.881458124153161,0.378069909801403,0.999946159858965,"KIAA1211L"
"ENSG00000135951.16",6.02317264281928,0.472173134246476,0.886877681401939,0.532399387365442,0.594449409402049,0.999946159858965,"TSGA10"
"ENSG00000231822.1",10.0782311495909,-0.376867941268094,0.611733861153368,-0.61606519632172,0.537851491254455,0.999946159858965,"SMC3P1"
"ENSG00000273045.6",1.6579665701248,0.556369433830681,1.59145589287221,0.349597771652071,0.72664058349949,0.999946159858965,"C2orf15"
"ENSG00000241962.9",262.348143602002,-0.0739343276159329,0.138794101969114,-0.532690702032754,0.594247703532197,0.999946159858965,"AC079447.1"
"ENSG00000144182.17",5.31882021495313,-0.207925747708918,0.854411312707527,-0.243355564956211,0.80772996321982,0.999946159858965,"LIPT1"
"ENSG00000158411.11",59.6818421182955,0.222692674908115,0.288884458589283,0.770871081108327,0.440783349825221,0.999946159858965,"MITD1"
"ENSG00000185414.20",25.4943923963447,-0.581355512474791,0.394980249657574,-1.47185970179216,0.141058767685473,0.999946159858965,"MRPL30"
"ENSG00000185674.9",9.76218291349963,0.208689754152064,0.669813310933992,0.311564059336273,0.755371851977658,0.999946159858965,"LYG2"
"ENSG00000115514.12",10.6034794801376,-0.131429467304732,0.613495219854257,-0.214230629760985,0.830367211415608,0.999946159858965,"TXNDC9"
"ENSG00000158417.11",399.935915515293,0.114796518081268,0.127646926431063,0.89932849376726,0.368477714480895,0.999946159858965,"EIF5B"
"ENSG00000135945.10",240.43772692964,-0.022564864604365,0.150453267957513,-0.149979225514311,0.88078100549548,0.999946159858965,"REV1"
"ENSG00000273306.1",1.98061721283326,-0.03612453394658,1.38136486494124,-0.0261513339910499,0.979136632440541,0.999946159858965,"AC018690.1"
"ENSG00000144218.19",34.1737389975583,-0.260038814948966,0.340515908899405,-0.763661280289215,0.445069120482008,0.999946159858965,"AFF3"
"ENSG00000230393.1",1.99592370500976,-0.0502155489150777,1.42439538625483,-0.035253939601075,0.971877251352814,0.999946159858965,"AC092667.1"
"ENSG00000170500.13",12.5731826155237,-0.438072770474681,0.574417182046812,-0.762638695649219,0.445678900544637,0.999946159858965,"LONRF2"
"ENSG00000115526.11",28.5071746330915,-0.0664681842332211,0.402219933084884,-0.165253332234019,0.868744589197613,0.999946159858965,"CHST10"
"ENSG00000115539.14",20.1262732692608,0.0389196733291759,0.454892616206207,0.0855579359668773,0.931817838027514,0.999946159858965,"PDCL3"
"ENSG00000170485.17",1.68257407241612,-1.24525924635575,1.56860720532658,-0.793863015627601,0.427275182555793,0.999946159858965,"NPAS2"
"ENSG00000230140.7",10.7762771736894,0.0921075454451135,0.592296346728047,0.155509224316396,0.876419882453318,0.999946159858965,"NPAS2-AS1"
"ENSG00000223947.1",11.9571428531992,0.549304391771394,0.571706681897474,0.960815063326306,0.336645163277276,0.999946159858965,"AC016738.1"
"ENSG00000071082.11",732.989684131173,0.02495866555526,0.0950406101932101,0.262610535691227,0.792850778708313,0.999946159858965,"RPL31"
"ENSG00000204634.12",100.855518606087,-0.0831356634673424,0.219766910422814,-0.378290177112633,0.705215041742769,0.999946159858965,"TBC1D8"
"ENSG00000272902.2",2.59688723662859,-0.0879854187457044,1.28756973751035,-0.068334487975644,0.945519370847769,0.999946159858965,"TBC1D8-AS1"
"ENSG00000158435.8",54.3230782044614,-0.0924835491866326,0.272768090898056,-0.339055601709649,0.734567844120068,0.999946159858965,"CNOT11"
"ENSG00000163162.9",16.899944732489,-0.430594021936243,0.517976196074577,-0.831300791811382,0.405803727404518,0.999946159858965,"RNF149"
"ENSG00000071054.16",484.183923422015,-0.0427678406363223,0.131089778323648,-0.326248477823593,0.744236366075134,0.999946159858965,"MAP4K4"
"ENSG00000135953.11",11.9719475343996,0.210812083715737,0.585517027200579,0.360044326505162,0.718813985527751,0.999946159858965,"MFSD9"
"ENSG00000170417.16",1.33212980813202,-0.792442198236368,1.78703061843298,-0.443440750294053,0.657446966255519,0.999946159858965,"TMEM182"
"ENSG00000256637.7",0.66651148049249,-0.0030519616143342,2.6664633330705,-0.00114457287917017,0.999086763170394,0.999946159858965,"LINC01965"
"ENSG00000233955.1",3.48474596968997,0.379571440212905,1.05282679342535,0.36052600730076,0.718453811407074,0.999946159858965,"AHCYP3"
"ENSG00000235597.2",9.80104408247943,0.114569894433576,0.626150228637678,0.182975089992136,0.854817563941287,0.999946159858965,"LINC01102"
"ENSG00000234781.2",3.77573106213425,-1.26813717288931,1.22486569437891,-1.03532752913971,0.300515977623927,0.999946159858965,"LINC01103"
"ENSG00000233639.7",6.66673706419359,1.04419755365816,0.77776887034144,1.34255508734846,0.179416081535072,0.999946159858965,"PANTR1"
"ENSG00000198914.5",91.4921879821584,0.269104759041734,0.222063753042834,1.21183558934909,0.225575321997169,0.999946159858965,"POU3F3"
"ENSG00000229743.4",2.30238886384934,1.27694608666838,1.3812605920497,0.924478765280252,0.35523710231671,0.999946159858965,"LINC01159"
"ENSG00000135972.9",24.7553189978391,-0.049031072708324,0.400093870507526,-0.122548922446943,0.90246430342824,0.999946159858965,"MRPS9"
"ENSG00000231851.6",528.848429547532,0.0371061854852056,0.109862089841061,0.337752408850837,0.735549776578944,0.999946159858965,"MRPS9-AS1"
"ENSG00000135973.3",1.31234042910212,-0.0661990508502297,1.69316976647982,-0.0390977042945084,0.968812491279005,0.999946159858965,"GPR45"
"ENSG00000135966.13",30.1449820627791,-0.35367888271035,0.362322283388113,-0.976144440808506,0.328992891187428,0.999946159858965,"TGFBRAP1"
"ENSG00000272994.1",4.93538320408556,-0.0610353047687669,0.890422705568825,-0.0685464379861876,0.945350654811229,0.999946159858965,"AC012360.3"
"ENSG00000135974.10",15.9213554900721,-0.156761916257497,0.498379067822382,-0.314543540005507,0.753108253064303,0.999946159858965,"C2orf49"
"ENSG00000115641.19",21.2324159671866,-0.0855304296731408,0.428629920553896,-0.199543768579231,0.841837409316499,0.999946159858965,"FHL2"
"ENSG00000238273.3",2.51421292219314,1.0178038670343,2.6072861276597,0.390369072361031,0.696263654035934,0.999946159858965,"AC108058.1"
"ENSG00000071051.14",82.320057240728,0.0552687742705742,0.232218838116648,0.238002974775077,0.811878786956112,0.999946159858965,"NCK2"
"ENSG00000235522.6",720.386895976875,-0.00388217848456542,0.106982373203339,-0.0362880198702141,0.971052702408096,0.999946159858965,"AC010978.1"
"ENSG00000115652.14",18.0581493300188,-0.679189434450036,0.503549266532612,-1.34880433671737,0.177399821396942,0.999946159858965,"UXS1"
"ENSG00000144057.15",9.58141167640553,0.775956866759601,0.636967465082315,1.21820486806076,0.223146130206923,0.999946159858965,"ST6GAL2"
"ENSG00000198075.10",10.5278680825815,0.505397425604168,0.613057734122737,0.824387977630481,0.409719143769839,0.999946159858965,"SULT1C4"
"ENSG00000135968.21",84.8333280779704,-0.0232967767643803,0.22525386619682,-0.103424536758114,0.917626039049519,0.999946159858965,"GCC2"
"ENSG00000214184.3",45.2880769756199,0.148011613047078,0.293376570871473,0.504510679252304,0.613902559583785,0.999946159858965,"GCC2-AS1"
"ENSG00000169756.16",36.7471789203497,0.123742737375255,0.347097168234806,0.356507481765293,0.721460550056158,0.999946159858965,"LIMS1"
